Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance,Driver
2024-04-06 06:55:58.268,7669.0,91.0,2,0.0,True,8,car,0 days 00:00:42.996000,0 days 01:08:05.697000,2875.442499999999,LEC
2024-04-06 06:55:58.547,7274.0,83.0,2,0.0,True,8,car,0 days 00:00:43.275000,0 days 01:08:05.976000,2881.874999999999,LEC
2024-04-06 06:55:58.787,6741.0,78.0,2,0.0,False,8,car,0 days 00:00:43.515000,0 days 01:08:06.216000,2887.074999999999,LEC
2024-04-06 06:55:59.107,6957.0,74.0,2,15.0,False,8,car,0 days 00:00:43.835000,0 days 01:08:06.536000,2893.6527777777765,LEC
2024-04-06 06:55:59.347,6835.0,74.0,2,34.0,False,8,car,0 days 00:00:44.075000,0 days 01:08:06.776000,2898.58611111111,LEC
2024-04-06 06:55:59.587,7044.0,77.0,2,37.0,False,8,car,0 days 00:00:44.315000,0 days 01:08:07.016000,2903.719444444443,LEC
2024-04-06 06:55:59.787,7161.0,79.0,2,39.0,False,8,car,0 days 00:00:44.515000,0 days 01:08:07.216000,2908.108333333332,LEC
2024-04-06 06:56:00.107,7790.0,81.0,2,51.0,False,8,car,0 days 00:00:44.835000,0 days 01:08:07.536000,2915.308333333332,LEC
2024-04-06 06:56:00.267,8184.0,85.0,2,57.0,False,8,car,0 days 00:00:44.995000,0 days 01:08:07.696000,2919.08611111111,LEC
2024-04-06 06:56:00.507,8668.0,93.0,2,59.0,False,8,car,0 days 00:00:45.235000,0 days 01:08:07.936000,2925.28611111111,LEC
2024-04-06 06:56:00.748,9860.0,96.0,2,72.0,False,8,car,0 days 00:00:45.476000,0 days 01:08:08.177000,2931.712777777777,LEC
2024-04-06 06:56:00.948,10606.0,106.0,2,76.0,False,8,car,0 days 00:00:45.676000,0 days 01:08:08.377000,2937.601666666666,LEC
2024-04-06 06:56:01.188,10741.0,119.0,2,80.0,False,8,car,0 days 00:00:45.916000,0 days 01:08:08.617000,2945.534999999999,LEC
2024-04-06 06:56:01.508,10152.0,131.0,3,84.0,False,8,car,0 days 00:00:46.236000,0 days 01:08:08.937000,2957.179444444444,LEC
2024-04-06 06:56:01.668,10572.0,137.0,3,98.0,False,8,car,0 days 00:00:46.396000,0 days 01:08:09.097000,2963.2683333333325,LEC
2024-04-06 06:56:01.908,10852.0,149.0,3,98.0,False,8,car,0 days 00:00:46.636000,0 days 01:08:09.337000,2973.201666666666,LEC
2024-04-06 06:56:02.228,10914.0,169.0,4,99.0,False,8,car,0 days 00:00:46.956000,0 days 01:08:09.657000,2988.2238888888883,LEC
2024-04-06 06:56:02.388,11463.0,178.0,4,99.0,False,8,car,0 days 00:00:47.116000,0 days 01:08:09.817000,2996.1349999999998,LEC
2024-04-06 06:56:02.548,11603.0,182.0,4,99.0,False,8,car,0 days 00:00:47.276000,0 days 01:08:09.977000,3004.2238888888883,LEC
2024-04-06 06:56:02.748,11790.0,191.0,4,99.0,False,8,car,0 days 00:00:47.476000,0 days 01:08:10.177000,3014.834999999999,LEC
2024-04-06 06:56:03.028,10859.0,201.0,5,99.0,False,8,car,0 days 00:00:47.756000,0 days 01:08:10.457000,3030.4683333333323,LEC
2024-04-06 06:56:03.228,11315.0,208.0,5,99.0,False,8,car,0 days 00:00:47.956000,0 days 01:08:10.657000,3042.023888888888,LEC
2024-04-06 06:56:03.428,11482.0,213.0,5,99.0,False,8,car,0 days 00:00:48.156000,0 days 01:08:10.857000,3053.857222222221,LEC
2024-04-06 06:56:03.628,11783.0,213.0,5,99.0,False,8,car,0 days 00:00:48.356000,0 days 01:08:11.057000,3065.6905555555545,LEC
2024-04-06 06:56:03.988,11217.0,229.0,5,99.0,False,8,car,0 days 00:00:48.716000,0 days 01:08:11.417000,3088.5905555555546,LEC
2024-04-06 06:56:04.308,10914.0,235.0,6,99.0,False,8,car,0 days 00:00:49.036000,0 days 01:08:11.737000,3109.4794444444437,LEC
2024-04-06 06:56:04.468,11040.0,238.0,6,99.0,False,8,car,0 days 00:00:49.196000,0 days 01:08:11.897000,3120.057222222221,LEC
2024-04-06 06:56:04.668,11256.0,242.0,6,99.0,False,8,car,0 days 00:00:49.396000,0 days 01:08:12.097000,3133.5016666666656,LEC
2024-04-06 06:56:04.868,11516.0,245.0,6,99.0,False,8,car,0 days 00:00:49.596000,0 days 01:08:12.297000,3147.1127777777765,LEC
2024-04-06 06:56:05.028,11396.0,247.0,6,99.0,False,8,car,0 days 00:00:49.756000,0 days 01:08:12.457000,3158.0905555555546,LEC
2024-04-06 06:56:05.307,11600.0,252.0,6,99.0,False,8,car,0 days 00:00:50.035000,0 days 01:08:12.736000,3177.6205555555543,LEC
2024-04-06 06:56:05.587,11796.0,256.0,6,99.0,False,8,car,0 days 00:00:50.315000,0 days 01:08:13.016000,3197.5316666666654,LEC
2024-04-06 06:56:05.827,10256.0,258.0,6,99.0,False,8,car,0 days 00:00:50.555000,0 days 01:08:13.256000,3214.7316666666657,LEC
2024-04-06 06:56:06.027,10575.0,261.0,7,99.0,False,8,car,0 days 00:00:50.755000,0 days 01:08:13.456000,3229.2316666666657,LEC
2024-04-06 06:56:06.347,10680.0,264.0,7,99.0,False,8,car,0 days 00:00:51.075000,0 days 01:08:13.776000,3252.6983333333324,LEC
2024-04-06 06:56:06.747,10902.0,270.0,7,99.0,False,8,car,0 days 00:00:51.475000,0 days 01:08:14.176000,3282.6983333333324,LEC
2024-04-06 06:56:07.148,11040.0,274.0,7,99.0,False,8,car,0 days 00:00:51.876000,0 days 01:08:14.577000,3313.218888888888,LEC
2024-04-06 06:56:07.348,11151.0,275.0,7,99.0,False,8,car,0 days 00:00:52.076000,0 days 01:08:14.777000,3328.496666666665,LEC
2024-04-06 06:56:07.588,11219.0,280.0,7,99.0,False,8,car,0 days 00:00:52.316000,0 days 01:08:15.017000,3347.1633333333325,LEC
2024-04-06 06:56:07.828,11313.0,280.0,7,99.0,False,8,car,0 days 00:00:52.556000,0 days 01:08:15.257000,3365.8299999999986,LEC
2024-04-06 06:56:08.028,11356.0,283.0,7,99.0,False,8,car,0 days 00:00:52.756000,0 days 01:08:15.457000,3381.552222222221,LEC
2024-04-06 06:56:08.348,11425.0,285.0,7,99.0,False,8,car,0 days 00:00:53.076000,0 days 01:08:15.777000,3406.8855555555547,LEC
2024-04-06 06:56:08.548,11503.0,287.0,7,99.0,False,8,car,0 days 00:00:53.276000,0 days 01:08:15.977000,3422.8299999999995,LEC
2024-04-06 06:56:08.788,11542.0,288.0,7,99.0,False,8,car,0 days 00:00:53.516000,0 days 01:08:16.217000,3442.029999999999,LEC
2024-04-06 06:56:09.068,11616.0,288.0,7,99.0,False,8,car,0 days 00:00:53.796000,0 days 01:08:16.497000,3464.429999999999,LEC
2024-04-06 06:56:09.348,11611.0,288.0,7,99.0,False,8,car,0 days 00:00:54.076000,0 days 01:08:16.777000,3486.829999999999,LEC
2024-04-06 06:56:09.628,11610.0,290.0,7,100.0,False,8,car,0 days 00:00:54.356000,0 days 01:08:17.057000,3509.3855555555547,LEC
2024-04-06 06:56:09.868,11679.0,290.0,7,99.0,False,8,car,0 days 00:00:54.596000,0 days 01:08:17.297000,3528.718888888888,LEC
2024-04-06 06:56:10.268,11693.0,291.0,7,99.0,False,8,car,0 days 00:00:54.996000,0 days 01:08:17.697000,3561.0522222222216,LEC
2024-04-06 06:56:10.668,11749.0,292.0,7,99.0,False,8,car,0 days 00:00:55.396000,0 days 01:08:18.097000,3593.496666666666,LEC
2024-04-06 06:56:11.068,11803.0,293.0,7,99.0,False,8,car,0 days 00:00:55.796000,0 days 01:08:18.497000,3626.0522222222216,LEC
2024-04-06 06:56:11.228,11814.0,294.0,7,99.0,False,8,car,0 days 00:00:55.956000,0 days 01:08:18.657000,3639.1188888888887,LEC
2024-04-06 06:56:11.388,11822.0,295.0,7,99.0,False,8,car,0 days 00:00:56.116000,0 days 01:08:18.817000,3652.23,LEC
2024-04-06 06:56:11.708,11883.0,296.0,7,99.0,False,8,car,0 days 00:00:56.436000,0 days 01:08:19.137000,3678.541111111111,LEC
2024-04-06 06:56:11.908,11855.0,296.0,7,99.0,False,8,car,0 days 00:00:56.636000,0 days 01:08:19.337000,3694.985555555556,LEC
2024-04-06 06:56:12.067,11753.0,296.0,7,99.0,False,8,car,0 days 00:00:56.795000,0 days 01:08:19.496000,3708.0588888888888,LEC
2024-04-06 06:56:12.387,11323.0,289.0,7,20.0,True,8,car,0 days 00:00:57.115000,0 days 01:08:19.816000,3733.7477777777776,LEC
2024-04-06 06:56:12.547,11201.0,281.0,7,19.0,True,8,car,0 days 00:00:57.275000,0 days 01:08:19.976000,3746.236666666666,LEC
2024-04-06 06:56:12.707,12016.0,267.0,7,20.0,True,8,car,0 days 00:00:57.435000,0 days 01:08:20.136000,3758.103333333333,LEC
2024-04-06 06:56:13.147,11319.0,250.0,6,63.0,False,8,car,0 days 00:00:57.875000,0 days 01:08:20.576000,3788.658888888888,LEC
2024-04-06 06:56:13.427,11189.0,244.0,6,64.0,False,8,car,0 days 00:00:58.155000,0 days 01:08:20.856000,3807.636666666666,LEC
2024-04-06 06:56:13.828,10964.0,239.0,6,71.0,False,8,car,0 days 00:00:58.556000,0 days 01:08:21.257000,3834.25861111111,LEC
2024-04-06 06:56:14.188,10658.0,236.0,6,57.0,False,8,car,0 days 00:00:58.916000,0 days 01:08:21.617000,3857.85861111111,LEC
2024-04-06 06:56:14.388,10157.0,232.0,6,5.0,True,8,car,0 days 00:00:59.116000,0 days 01:08:21.817000,3870.747499999999,LEC
2024-04-06 06:56:14.588,10577.0,214.0,6,5.0,True,8,car,0 days 00:00:59.316000,0 days 01:08:22.017000,3882.636388888888,LEC
2024-04-06 06:56:14.748,10704.0,214.0,5,6.0,True,8,car,0 days 00:00:59.476000,0 days 01:08:22.177000,3892.147499999999,LEC
2024-04-06 06:56:14.948,10109.0,199.0,5,5.0,True,8,car,0 days 00:00:59.676000,0 days 01:08:22.377000,3903.203055555555,LEC
2024-04-06 06:56:15.108,9896.0,191.0,5,5.0,True,8,car,0 days 00:00:59.836000,0 days 01:08:22.537000,3911.6919444444434,LEC
2024-04-06 06:56:15.508,9405.0,180.0,5,7.0,True,8,car,0 days 00:01:00.236000,0 days 01:08:22.937000,3931.6919444444434,LEC
2024-04-06 06:56:16.468,9854.0,177.0,5,80.0,False,8,car,0 days 00:01:01.196000,0 days 01:08:23.897000,3978.891944444443,LEC
2024-04-06 06:56:16.708,9961.0,182.0,5,83.0,False,8,car,0 days 00:01:01.436000,0 days 01:08:24.137000,3991.025277777776,LEC
2024-04-06 06:56:16.948,10492.0,187.0,5,99.0,False,8,car,0 days 00:01:01.676000,0 days 01:08:24.377000,4003.491944444443,LEC
2024-04-06 06:56:17.148,10778.0,193.0,5,99.0,False,8,car,0 days 00:01:01.876000,0 days 01:08:24.577000,4014.214166666665,LEC
2024-04-06 06:56:17.388,11000.0,202.0,5,99.0,False,8,car,0 days 00:01:02.116000,0 days 01:08:24.817000,4027.680833333332,LEC
2024-04-06 06:56:17.628,11287.0,209.0,5,99.0,False,8,car,0 days 00:01:02.356000,0 days 01:08:25.057000,4041.614166666666,LEC
2024-04-06 06:56:17.868,11628.0,214.0,5,99.0,False,8,car,0 days 00:01:02.596000,0 days 01:08:25.297000,4055.880833333332,LEC
2024-04-06 06:56:18.268,10947.0,225.0,5,99.0,False,8,car,0 days 00:01:02.996000,0 days 01:08:25.697000,4080.880833333332,LEC
2024-04-06 06:56:18.468,10699.0,230.0,6,99.0,False,8,car,0 days 00:01:03.196000,0 days 01:08:25.897000,4093.6586111111096,LEC
2024-04-06 06:56:18.667,10982.0,236.0,6,99.0,False,8,car,0 days 00:01:03.395000,0 days 01:08:26.096000,4106.7041666666655,LEC
2024-04-06 06:56:18.907,11134.0,243.0,6,99.0,False,8,car,0 days 00:01:03.635000,0 days 01:08:26.336000,4122.904166666665,LEC
2024-04-06 06:56:19.307,11537.0,251.0,6,99.0,False,8,car,0 days 00:01:04.035000,0 days 01:08:26.736000,4150.793055555554,LEC
2024-04-06 06:56:19.587,11746.0,257.0,6,99.0,False,8,car,0 days 00:01:04.315000,0 days 01:08:27.016000,4170.781944444443,LEC
2024-04-06 06:56:19.907,10766.0,262.0,6,99.0,False,8,car,0 days 00:01:04.635000,0 days 01:08:27.336000,4194.070833333332,LEC
2024-04-06 06:56:20.067,10587.0,263.0,7,99.0,False,8,car,0 days 00:01:04.795000,0 days 01:08:27.496000,4205.759722222221,LEC
2024-04-06 06:56:20.428,10782.0,269.0,7,99.0,False,8,car,0 days 00:01:05.156000,0 days 01:08:27.857000,4232.734444444443,LEC
2024-04-06 06:56:20.788,10926.0,272.0,7,99.0,False,8,car,0 days 00:01:05.516000,0 days 01:08:28.217000,4259.934444444443,LEC
2024-04-06 06:56:21.148,11075.0,275.0,7,99.0,False,8,car,0 days 00:01:05.876000,0 days 01:08:28.577000,4287.434444444443,LEC
2024-04-06 06:56:21.348,11199.0,277.0,7,99.0,False,8,car,0 days 00:01:06.076000,0 days 01:08:28.777000,4302.823333333331,LEC
2024-04-06 06:56:21.708,11233.0,280.0,7,99.0,False,8,car,0 days 00:01:06.436000,0 days 01:08:29.137000,4330.823333333332,LEC
2024-04-06 06:56:21.988,11307.0,282.0,7,99.0,False,8,car,0 days 00:01:06.716000,0 days 01:08:29.417000,4352.756666666664,LEC
2024-04-06 06:56:22.348,11393.0,285.0,7,99.0,False,8,car,0 days 00:01:07.076000,0 days 01:08:29.777000,4381.256666666664,LEC
2024-04-06 06:56:22.548,11457.0,285.0,7,99.0,False,8,car,0 days 00:01:07.276000,0 days 01:08:29.977000,4397.089999999998,LEC
2024-04-06 06:56:22.708,11500.0,287.0,7,99.0,False,8,car,0 days 00:01:07.436000,0 days 01:08:30.137000,4409.845555555555,LEC
2024-04-06 06:56:23.028,11525.0,288.0,7,99.0,False,8,car,0 days 00:01:07.756000,0 days 01:08:30.457000,4435.445555555554,LEC
2024-04-06 06:56:23.268,11566.0,287.0,7,99.0,False,8,car,0 days 00:01:07.996000,0 days 01:08:30.697000,4454.578888888887,LEC
2024-04-06 06:56:23.428,11606.0,289.0,7,99.0,False,8,car,0 days 00:01:08.156000,0 days 01:08:30.857000,4467.423333333332,LEC
2024-04-06 06:56:23.908,11623.0,291.0,7,99.0,False,8,car,0 days 00:01:08.636000,0 days 01:08:31.337000,4506.223333333332,LEC
2024-04-06 06:56:24.228,10456.0,292.0,7,99.0,False,8,car,0 days 00:01:08.956000,0 days 01:08:31.657000,4532.178888888888,LEC
2024-04-06 06:56:24.508,10474.0,293.0,8,99.0,False,8,car,0 days 00:01:09.236000,0 days 01:08:31.937000,4554.967777777777,LEC
2024-04-06 06:56:24.828,10454.0,294.0,8,99.0,False,8,car,0 days 00:01:09.556000,0 days 01:08:32.257000,4581.10111111111,LEC
2024-04-06 06:56:24.988,10498.0,295.0,8,99.0,False,8,car,0 days 00:01:09.716000,0 days 01:08:32.417000,4594.212222222221,LEC
2024-04-06 06:56:25.188,10512.0,296.0,8,99.0,False,8,car,0 days 00:01:09.916000,0 days 01:08:32.617000,4610.656666666665,LEC
2024-04-06 06:56:25.427,10502.0,295.0,8,99.0,False,8,car,0 days 00:01:10.155000,0 days 01:08:32.856000,4630.241388888888,LEC
2024-04-06 06:56:25.707,10560.0,297.0,8,99.0,False,8,car,0 days 00:01:10.435000,0 days 01:08:33.136000,4653.341388888888,LEC
2024-04-06 06:56:26.067,10582.0,297.0,8,99.0,False,8,car,0 days 00:01:10.795000,0 days 01:08:33.496000,4683.041388888888,LEC
2024-04-06 06:56:26.267,10640.0,297.0,8,99.0,False,8,car,0 days 00:01:10.995000,0 days 01:08:33.696000,4699.541388888888,LEC
2024-04-06 06:56:26.507,10599.0,298.0,8,99.0,False,8,car,0 days 00:01:11.235000,0 days 01:08:33.936000,4719.408055555554,LEC
2024-04-06 06:56:26.707,10603.0,298.0,8,99.0,False,8,car,0 days 00:01:11.435000,0 days 01:08:34.136000,4735.9636111111095,LEC
2024-04-06 06:56:26.948,10669.0,299.0,8,99.0,False,8,car,0 days 00:01:11.676000,0 days 01:08:34.377000,4755.979999999999,LEC
2024-04-06 06:56:27.108,10669.0,299.0,8,99.0,False,8,car,0 days 00:01:11.836000,0 days 01:08:34.537000,4769.268888888887,LEC
2024-04-06 06:56:27.308,10676.0,300.0,8,99.0,False,8,car,0 days 00:01:12.036000,0 days 01:08:34.737000,4785.935555555554,LEC
2024-04-06 06:56:27.468,10668.0,300.0,8,99.0,False,8,car,0 days 00:01:12.196000,0 days 01:08:34.897000,4799.268888888887,LEC
2024-04-06 06:56:27.708,10690.0,301.0,8,99.0,False,8,car,0 days 00:01:12.436000,0 days 01:08:35.137000,4819.3355555555545,LEC
2024-04-06 06:56:27.908,10702.0,301.0,8,99.0,False,8,car,0 days 00:01:12.636000,0 days 01:08:35.337000,4836.057777777776,LEC
2024-04-06 06:56:28.068,10741.0,301.0,8,99.0,False,8,car,0 days 00:01:12.796000,0 days 01:08:35.497000,4849.435555555555,LEC
2024-04-06 06:56:28.428,10739.0,301.0,8,99.0,False,8,car,0 days 00:01:13.156000,0 days 01:08:35.857000,4879.535555555555,LEC
2024-04-06 06:56:28.868,10697.0,300.0,8,99.0,False,8,car,0 days 00:01:13.596000,0 days 01:08:36.297000,4916.202222222221,LEC
2024-04-06 06:56:29.188,10667.0,299.0,8,99.0,False,8,car,0 days 00:01:13.916000,0 days 01:08:36.617000,4942.779999999999,LEC
2024-04-06 06:56:29.388,10692.0,298.0,8,99.0,False,8,car,0 days 00:01:14.116000,0 days 01:08:36.817000,4959.3355555555545,LEC
2024-04-06 06:56:29.548,10677.0,298.0,8,99.0,False,8,car,0 days 00:01:14.276000,0 days 01:08:36.977000,4972.579999999999,LEC
2024-04-06 06:56:29.828,10614.0,299.0,8,99.0,False,8,car,0 days 00:01:14.556000,0 days 01:08:37.257000,4995.8355555555545,LEC
2024-04-06 06:56:30.108,10623.0,297.0,8,99.0,False,8,car,0 days 00:01:14.836000,0 days 01:08:37.537000,5018.935555555555,LEC
2024-04-06 06:56:30.468,10593.0,297.0,8,99.0,False,8,car,0 days 00:01:15.196000,0 days 01:08:37.897000,5048.635555555555,LEC
2024-04-06 06:56:30.868,10519.0,296.0,8,99.0,False,8,car,0 days 00:01:15.596000,0 days 01:08:38.297000,5081.524444444444,LEC
2024-04-06 06:56:31.108,10551.0,296.0,8,99.0,False,8,car,0 days 00:01:15.836000,0 days 01:08:38.537000,5101.257777777777,LEC
2024-04-06 06:56:31.268,10555.0,296.0,8,99.0,False,8,car,0 days 00:01:15.996000,0 days 01:08:38.697000,5114.413333333332,LEC
2024-04-06 06:56:31.428,10574.0,296.0,8,99.0,False,8,car,0 days 00:01:16.156000,0 days 01:08:38.857000,5127.568888888888,LEC
2024-04-06 06:56:31.628,10584.0,297.0,8,99.0,False,8,car,0 days 00:01:16.356000,0 days 01:08:39.057000,5144.068888888887,LEC
2024-04-06 06:56:31.908,10602.0,297.0,8,99.0,False,8,car,0 days 00:01:16.636000,0 days 01:08:39.337000,5167.168888888888,LEC
2024-04-06 06:56:32.187,10619.0,298.0,8,99.0,False,8,car,0 days 00:01:16.915000,0 days 01:08:39.616000,5190.263888888889,LEC
2024-04-06 06:56:32.427,10611.0,298.0,8,99.0,False,8,car,0 days 00:01:17.155000,0 days 01:08:39.856000,5210.130555555555,LEC
2024-04-06 06:56:32.747,10656.0,297.0,8,99.0,False,8,car,0 days 00:01:17.475000,0 days 01:08:40.176000,5236.530555555554,LEC
2024-04-06 06:56:33.147,10066.0,296.0,8,0.0,True,8,car,0 days 00:01:17.875000,0 days 01:08:40.576000,5269.419444444444,LEC
2024-04-06 06:56:33.307,9559.0,282.0,8,0.0,True,8,car,0 days 00:01:18.035000,0 days 01:08:40.736000,5281.952777777777,LEC
2024-04-06 06:56:33.548,9071.0,231.0,7,0.0,True,8,car,0 days 00:01:18.276000,0 days 01:08:40.977000,5297.416944444443,LEC
2024-04-06 06:56:33.988,9124.0,165.0,7,0.0,True,8,car,0 days 00:01:18.716000,0 days 01:08:41.417000,5317.58361111111,LEC
2024-04-06 06:56:34.228,8628.0,155.0,5,0.0,True,8,car,0 days 00:01:18.956000,0 days 01:08:41.657000,5327.916944444444,LEC
2024-04-06 06:56:34.588,8544.0,118.0,3,0.0,True,8,car,0 days 00:01:19.316000,0 days 01:08:42.017000,5339.716944444444,LEC
2024-04-06 06:56:34.828,7734.0,109.0,3,2.0,True,8,car,0 days 00:01:19.556000,0 days 01:08:42.257000,5346.983611111111,LEC
2024-04-06 06:56:35.228,7158.0,97.0,3,3.0,True,8,car,0 days 00:01:19.956000,0 days 01:08:42.657000,5357.761388888889,LEC
2024-04-06 06:56:35.468,7071.0,93.0,3,18.0,False,8,car,0 days 00:01:20.196000,0 days 01:08:42.897000,5363.961388888889,LEC
2024-04-06 06:56:35.708,6540.0,93.0,3,28.0,False,8,car,0 days 00:01:20.436000,0 days 01:08:43.137000,5370.161388888889,LEC
2024-04-06 06:56:35.988,6960.0,94.0,3,40.0,False,8,car,0 days 00:01:20.716000,0 days 01:08:43.417000,5377.4725,LEC
2024-04-06 06:56:36.268,7385.0,96.0,3,41.0,False,8,car,0 days 00:01:20.996000,0 days 01:08:43.697000,5384.939166666666,LEC
2024-04-06 06:56:36.548,8036.0,103.0,3,55.0,False,8,car,0 days 00:01:21.276000,0 days 01:08:43.977000,5392.950277777777,LEC
2024-04-06 06:56:36.868,7549.0,107.0,3,0.0,True,8,car,0 days 00:01:21.596000,0 days 01:08:44.297000,5402.461388888888,LEC
2024-04-06 06:56:37.148,7515.0,100.0,3,6.0,False,8,car,0 days 00:01:21.876000,0 days 01:08:44.577000,5410.239166666665,LEC
2024-04-06 06:56:37.308,7177.0,98.0,3,14.0,False,8,car,0 days 00:01:22.036000,0 days 01:08:44.737000,5414.594722222221,LEC
2024-04-06 06:56:37.708,7187.0,96.0,3,42.0,False,8,car,0 days 00:01:22.436000,0 days 01:08:45.137000,5425.261388888888,LEC
2024-04-06 06:56:37.988,7866.0,100.0,3,59.0,False,8,car,0 days 00:01:22.716000,0 days 01:08:45.417000,5433.039166666666,LEC
2024-04-06 06:56:38.148,8442.0,103.0,3,68.0,False,8,car,0 days 00:01:22.876000,0 days 01:08:45.577000,5437.616944444444,LEC
2024-04-06 06:56:38.548,9556.0,118.0,3,80.0,False,8,car,0 days 00:01:23.276000,0 days 01:08:45.977000,5450.728055555554,LEC
2024-04-06 06:56:38.748,10201.0,126.0,3,90.0,False,8,car,0 days 00:01:23.476000,0 days 01:08:46.177000,5457.728055555554,LEC
2024-04-06 06:56:38.947,11005.0,137.0,3,99.0,False,8,car,0 days 00:01:23.675000,0 days 01:08:46.376000,5465.30111111111,LEC
2024-04-06 06:56:39.107,11259.0,147.0,3,99.0,False,8,car,0 days 00:01:23.835000,0 days 01:08:46.536000,5471.834444444443,LEC
2024-04-06 06:56:39.307,11119.0,157.0,4,99.0,False,8,car,0 days 00:01:24.035000,0 days 01:08:46.736000,5480.5566666666655,LEC
2024-04-06 06:56:39.547,11149.0,162.0,4,99.0,False,8,car,0 days 00:01:24.275000,0 days 01:08:46.976000,5491.356666666666,LEC
2024-04-06 06:56:39.867,10309.0,179.0,4,99.0,False,8,car,0 days 00:01:24.595000,0 days 01:08:47.296000,5507.267777777776,LEC
2024-04-06 06:56:40.188,10520.0,193.0,5,99.0,False,8,car,0 days 00:01:24.916000,0 days 01:08:47.617000,5524.476944444443,LEC
2024-04-06 06:56:40.388,10814.0,200.0,5,99.0,False,8,car,0 days 00:01:25.116000,0 days 01:08:47.817000,5535.588055555554,LEC
2024-04-06 06:56:40.628,10995.0,206.0,5,99.0,False,8,car,0 days 00:01:25.356000,0 days 01:08:48.057000,5549.321388888887,LEC
2024-04-06 06:56:40.828,11246.0,206.0,5,99.0,False,8,car,0 days 00:01:25.556000,0 days 01:08:48.257000,5560.765833333331,LEC
2024-04-06 06:56:41.228,11803.0,222.0,5,99.0,False,8,car,0 days 00:01:25.956000,0 days 01:08:48.657000,5585.432499999998,LEC
2024-04-06 06:56:41.628,10423.0,231.0,6,99.0,False,8,car,0 days 00:01:26.356000,0 days 01:08:49.057000,5611.099166666664,LEC
2024-04-06 06:56:42.068,11124.0,239.0,6,100.0,False,8,car,0 days 00:01:26.796000,0 days 01:08:49.497000,5640.310277777776,LEC
2024-04-06 06:56:42.428,11379.0,247.0,6,99.0,False,8,car,0 days 00:01:27.156000,0 days 01:08:49.857000,5665.010277777776,LEC
2024-04-06 06:56:42.868,11776.0,255.0,6,99.0,False,14,car,0 days 00:01:27.596000,0 days 01:08:50.297000,5696.176944444442,LEC
2024-04-06 06:56:43.148,10298.0,261.0,7,99.0,False,12,car,0 days 00:01:27.876000,0 days 01:08:50.577000,5716.476944444442,LEC
2024-04-06 06:56:43.428,10705.0,266.0,7,99.0,False,12,car,0 days 00:01:28.156000,0 days 01:08:50.857000,5737.165833333331,LEC
2024-04-06 06:56:43.668,10892.0,269.0,7,99.0,False,12,car,0 days 00:01:28.396000,0 days 01:08:51.097000,5755.099166666664,LEC
2024-04-06 06:56:43.988,11077.0,274.0,7,99.0,False,12,car,0 days 00:01:28.716000,0 days 01:08:51.417000,5779.454722222219,LEC
